displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Odell Beckham Jr.,NYG,7.0,97.0,1.0,0.0,2.0,0.0,0.0
Demaryius Thomas,DEN,7.0,97.0,1.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,7.0,96.0,1.0,0.0,1.0,0.0,0.0
Julio Jones,ATL,7.0,94.0,1.0,0.0,0.0,0.0,0.0
Calvin Johnson,DET,6.0,90.0,1.0,0.0,0.0,0.0,0.0
A.J. Green,CIN,6.0,89.0,1.0,0.0,1.0,0.0,0.0
Randall Cobb,GB,6.0,88.0,1.0,1.0,3.0,0.0,0.0
Dez Bryant,DAL,6.0,87.0,1.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,5.0,74.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,6.0,74.0,1.0,0.0,2.0,0.0,0.0
T.Y. Hilton,IND,5.0,73.0,0.0,0.0,1.0,0.0,0.0
Mike Evans,TB,5.0,73.0,1.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,5.0,72.0,1.0,0.0,0.0,0.0,0.0
Brandin Cooks,NO,6.0,72.0,0.0,0.0,4.0,0.0,0.0
Golden Tate,DET,5.0,70.0,0.0,0.0,1.0,0.0,0.0
Alshon Jeffery,CHI,5.0,70.0,1.0,0.0,1.0,0.0,0.0
Julian Edelman,NE,6.0,67.0,0.0,1.0,3.0,0.0,0.0
Keenan Allen,SD,6.0,66.0,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,4.0,66.0,0.0,0.0,1.0,0.0,0.0
Anquan Boldin,SF,5.0,64.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,5.0,63.0,0.0,0.0,0.0,0.0,0.0
Amari Cooper,OAK,5.0,61.0,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,NYJ,5.0,61.0,0.0,0.0,0.0,0.0,0.0
Jeremy Maclin,KC,4.0,61.0,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,5.0,60.0,0.0,0.0,0.0,0.0,0.0
Roddy White,ATL,5.0,60.0,0.0,0.0,0.0,0.0,0.0
Rueben Randle,NYG,4.0,59.0,0.0,0.0,0.0,0.0,0.0
Vincent Jackson,TB,4.0,59.0,0.0,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,5.0,59.0,1.0,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,4.0,58.0,0.0,0.0,1.0,0.0,0.0
Steve Smith,BAL,4.0,58.0,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,MIA,5.0,57.0,1.0,0.0,0.0,0.0,0.0
Andre Johnson,IND,5.0,56.0,0.0,0.0,0.0,0.0,0.0
Mike Wallace,MIN,4.0,56.0,0.0,0.0,1.0,0.0,0.0
Kendall Wright,TEN,5.0,55.0,0.0,0.0,1.0,0.0,0.0
Eric Decker,NYJ,5.0,55.0,0.0,0.0,1.0,0.0,0.0
Marques Colston,NO,4.0,54.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,SF,3.0,53.0,1.0,0.0,0.0,0.0,0.0
Markus Wheaton,PIT,4.0,52.0,0.0,0.0,1.0,0.0,0.0
Allen Robinson,JAC,5.0,52.0,0.0,0.0,0.0,0.0,0.0
Michael Floyd,ARI,3.0,52.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,MIN,4.0,52.0,0.0,0.0,1.0,0.0,0.0
Pierre Garcon,WAS,5.0,52.0,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,4.0,50.0,0.0,0.0,0.0,0.0,0.0
Malcom Floyd,SD,3.0,50.0,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,4.0,49.0,0.0,0.0,1.0,0.0,0.0
Devin Funchess,CAR,4.0,49.0,0.0,0.0,0.0,0.0,0.0
John Brown,ARI,3.0,48.0,0.0,0.0,0.0,0.0,0.0
Eddie Royal,CHI,4.0,46.0,0.0,0.0,1.0,0.0,0.0
Dwayne Bowe,CLE,3.0,43.0,0.0,0.0,0.0,0.0,0.0
Brian Quick,STL,3.0,43.0,0.0,0.0,1.0,0.0,0.0
Danny Amendola,NE,4.0,43.0,0.0,0.0,0.0,0.0,0.0
Michael Crabtree,OAK,4.0,41.0,0.0,0.0,0.0,0.0,0.0
Brandon Coleman,NO,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Cecil Shorts III,HOU,4.0,41.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,3.0,40.0,0.0,0.0,1.0,0.0,0.0
Victor Cruz,NYG,4.0,40.0,0.0,0.0,0.0,0.0,0.0
Terrance Williams,DAL,2.0,40.0,0.0,0.0,0.0,0.0,0.0
Brian Hartline,CLE,3.0,40.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,MIA,3.0,39.0,0.0,0.0,0.0,0.0,0.0
Kenny Britt,STL,3.0,39.0,0.0,0.0,1.0,0.0,0.0
Stevie Johnson,SD,3.0,39.0,0.0,0.0,0.0,0.0,0.0
Percy Harvin,BUF,3.0,38.0,0.0,1.0,5.0,0.0,0.0
Breshad Perriman,BAL,3.0,38.0,0.0,0.0,0.0,0.0,0.0
Marvin Jones,CIN,3.0,37.0,0.0,0.0,1.0,0.0,0.0
Harry Douglas,TEN,3.0,36.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,CIN,3.0,35.0,0.0,1.0,2.0,0.0,0.0
Allen Hurns,JAC,3.0,34.0,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,3.0,34.0,0.0,0.0,1.0,0.0,0.0
James Jones,GB,3.0,34.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,3.0,33.0,0.0,0.0,1.0,0.0,0.0
Jerricho Cotchery,CAR,2.0,32.0,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,3.0,32.0,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,3.0,31.0,0.0,0.0,1.0,0.0,0.0
Marqise Lee,JAC,2.0,31.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,3.0,31.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,BUF,3.0,30.0,0.0,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,3.0,30.0,0.0,0.0,0.0,0.0,0.0
Jarius Wright,MIN,2.0,30.0,0.0,0.0,2.0,0.0,0.0
Justin Hunter,TEN,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,HOU,2.0,29.0,0.0,0.0,0.0,0.0,0.0
Josh Huff,PHI,2.0,28.0,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,2.0,28.0,0.0,0.0,0.0,0.0,0.0
Dorial Green-Beckham,TEN,2.0,28.0,0.0,0.0,0.0,0.0,0.0
Philly Brown,CAR,2.0,27.0,0.0,1.0,3.0,0.0,0.0
Taylor Gabriel,CLE,2.0,27.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,IND,2.0,26.0,0.0,0.0,1.0,0.0,0.0
Kamar Aiken,BAL,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,2.0,25.0,0.0,1.0,2.0,0.0,0.0
Darrius Heyward-Bey,PIT,3.0,25.0,0.0,0.0,1.0,0.0,0.0
Jeremy Kerley,NYJ,2.0,24.0,0.0,0.0,1.0,0.0,0.0
Andre Holmes,OAK,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Albert Wilson,KC,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Aaron Dobson,NE,2.0,23.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,2.0,23.0,0.0,0.0,2.0,0.0,0.0
Marlon Brown,BAL,2.0,23.0,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,2.0,23.0,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,GB,2.0,22.0,0.0,0.0,1.0,0.0,0.0
Phillip Dorsett,IND,2.0,22.0,0.0,0.0,0.0,0.0,0.0
Riley Cooper,PHI,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Leonard Hankerson,ATL,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,2.0,20.0,0.0,1.0,5.0,0.0,0.0
Quincy Enunwa,NYJ,2.0,20.0,0.0,1.0,2.0,0.0,0.0
Miles Austin,PHI,2.0,18.0,0.0,0.0,0.0,0.0,0.0
Devin Smith,NYJ,2.0,18.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,KC,2.0,18.0,0.0,0.0,0.0,0.0,0.0
Louis Murphy,TB,1.0,17.0,0.0,0.0,0.0,0.0,0.0
Marquess Wilson,CHI,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,STL,2.0,17.0,0.0,1.0,11.0,0.0,0.0
Ricardo Lockette,SEA,1.0,17.0,0.0,0.0,0.0,0.0,0.0
Corey Fuller,DET,1.0,16.0,0.0,0.0,0.0,0.0,0.0
Chris Givens,STL,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,1.0,16.0,0.0,0.0,0.0,0.0,0.0
Chris Matthews,SEA,1.0,14.0,0.0,0.0,0.0,0.0,0.0
Ted Ginn Jr.,CAR,1.0,14.0,0.0,0.0,1.0,0.0,0.0
Jacoby Jones,SD,1.0,13.0,0.0,0.0,1.0,0.0,0.0
Brandon Tate,CIN,1.0,13.0,0.0,0.0,1.0,0.0,0.0
Justin Hardy,ATL,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,2.0,11.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,BUF,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Stefon Diggs,MIN,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Michael Campanaro,BAL,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,DET,1.0,8.0,0.0,0.0,0.0,0.0,0.0
